script,model,district,loglik,loglik.se,etime,gamma,eps,m,beta.trend,log.beta1,log.beta2,log.beta3,log.beta4,log.beta5,log.beta6,log.omega1,log.omega2,log.omega3,log.omega4,log.omega5,log.omega6,sigma,tau,rho,delta,clin,alpha,S.0,I.0,R1.0,R2.0,R3.0,Y.0
mif2h2,king2008,Dacca,-3761.83145262683,0.803733692408582,0.614252029988501,19.5061015914648,12.7446614753424,0.0559284847541599,-0.00590104176587669,0.710501977241342,6.60616749075507,-4.41617880322037,4.40091412099475,3.1585861180746,4.61155655270685,2.17530205101927,-8.78993072366919,-1.87127092191536,-4.85711566822967,-9.38078125992139,-10.6266997759224,2.93258906198107,0.251328895661426,0,0.02,1,1,0.545581114733099,0.257383984043352,0.058908828855626,0.0391118996226183,0.099014172745305,0
mif2h2,king2008,Dacca,-3778.64255854944,1.28022778819596,0.613812061283323,17.1673630157708,7.06082825509237,0.0764251771283003,-0.00443027374372407,1.61670069875703,5.78034706484655,-2.93916731502055,3.24243885454883,3.6460114465454,3.97554409213427,-11.066031618634,-4.60814679827253,-4.73847727432597,-3.79343759873075,-8.47401204258765,-10.6952924022462,2.92663413294014,0.260949469414264,0,0.02,1,1,0.407897596861201,0.187747792582101,0.108078619384642,0.126363718945766,0.16991227222629,0
mif2h2,king2008,Dacca,-3762.95246375636,0.473274177396545,0.61630234433545,18.935595470214,5.29742574627091,0.109867521833409,-0.00500214792475277,1.04165999023723,6.43408425407388,-4.50134357171713,4.29777780126892,3.20416025189467,4.37640302246198,-3.69222379304187,-3.97555733742186,-3.4170092150985,-5.23748757263858,-9.09624719858927,-6.34189185033449,2.81302292535506,0.261966620382779,0,0.02,1,1,0.397777986780202,0.249048510868264,0.0622433620898051,0.27790682966452,0.0130233105972088,0
mif2h2,king2008,Dacca,-3761.68952977239,0.285700624752937,0.615519406265683,18.9287093898071,3.81315510812395,0.13578833240473,-0.00791520121958471,0.970115478694565,6.315960984071,-4.55351459307216,4.15257923421121,3.38265000778743,4.32187251778138,-5.34300904681048,-1.25005456167099,-5.56852724603019,-2.95858802063391,-14.8230400387882,-2.35601824766377,3.04834064281891,0.237904358468213,0,0.02,1,1,0.377766319033952,0.151331497883228,0.198671696626834,0.22726544757761,0.0449650388783756,0
mif2h2,king2008,Dacca,-3789.4296788404,0.58669078507423,0.611183316442702,16.3401229330921,8.29895563409397,0.0587897746820218,-0.00179577117290458,0.761386217615536,6.60429289316159,-5.29722930540158,3.7931756074432,3.26941312590887,4.31110517507969,-10.3132851847233,-13.0959133084585,-4.09053718041572,-2.41773140789504,-11.9068985868641,-0.141954584603163,3.24901817139386,0.251844539943366,0,0.02,1,1,0.273799917080258,0.552918631083501,0.0757399430279212,0.0484422269250101,0.0490992818833099,0
mif2h2,king2008,Dacca,-3765.10871523694,1.24478870336784,0.614923061860932,22.2948416812147,29.0868103124256,0.0536932435477015,-0.00550806719446138,1.58295670459978,6.01421690191517,-2.88406941449917,3.93882081445638,3.65249283741982,4.23936029175523,-4.69141363242922,-1.60426475685706,-2.9159523397553,-4.198449515682,-7.32562349169843,-2.39571182122092,3.17702475501537,0.214352099064568,0,0.02,1,1,0.430498041496862,0.382537138993748,0.096500463409032,0.0834596761375539,0.00700467996280412,0
mif2h2,king2008,Dacca,-3780.41983459011,1.15541207519418,0.617558024790552,25.5298762851097,42.7553992233291,0.041858357776101,-0.00568403628432446,2.20891565901318,5.54700169915148,-0.612103013030563,4.00302017009493,3.66169860691468,4.38858302361948,-9.50729883574482,-5.57258344802035,-0.769729245869803,-5.67005112373413,-7.1355527441917,-3.43891685961457,3.11132444395778,0.266479064842394,0,0.02,1,1,0.26107477427665,0.472957293118033,0.15065937403175,0.0746565210474552,0.0406520375261109,0
mif2h2,king2008,Dacca,-3765.97418627793,0.600151731218637,0.619892453021473,23.6045702869834,10.293222494765,0.0820627201592593,-0.00558320950759122,1.91182237089405,5.70928461381463,-1.33103877984413,3.96515253645524,3.56576474593201,4.20198593705856,-1.15809201287611,-10.4280439328776,-2.22745208459327,-5.03261772407528,-10.6629925617074,-4.36214024597714,2.74312847405989,0.247756702447529,0,0.02,1,1,0.267304060871384,0.226773686186468,0.0973531417869329,0.313514520637595,0.09505459051762,0
mif2h2,king2008,Dacca,-3772.78717252393,1.53484068872112,0.608314225143856,18.96435567159,5.44516512575156,0.0782658796416861,-0.00397084726260756,1.28555913094334,6.36894348814689,-4.15254408438636,4.09670648692012,3.32661788017432,4.37002981293029,-3.52789356517984,-6.39287612979748,-1.93376360865174,-5.98891724666787,-5.99054857275271,-7.93777019749961,3.16907329428979,0.25497879816436,0,0.02,1,1,0.63879008839075,0.214209598298883,0.0247365995781078,0.116924863709077,0.00533885002318181,0
mif2h2,king2008,Dacca,-3794.17266143758,1.01312461636979,0.731600267291069,17.4121839372387,6.44474590641113,0.0592960858794697,-0.00189671394444568,1.43436710242601,6.27283891549481,-4.21269538940399,3.85137913082095,3.31151819040144,4.2390731470018,-6.76010396150605,-13.3461052079047,-2.64783580729686,-4.73117675660949,-5.79454364912542,-10.7933619755652,3.29786096835559,0.226714156584078,0,0.02,1,1,0.452914741932309,0.153356905545011,0.0956022955262187,0.269213025232342,0.0289130317641203,0
mif2h2,king2008,Dacca,-3760.80113693443,0.827397763062592,0.614993733432558,18.0255760510251,3.53271622847719,0.109395387153747,-0.00555780538148298,0.931275826338762,6.30788299933517,-4.15814425636836,3.98659082856694,3.39862889679276,4.30696567317278,-3.25695970514414,-2.41590669338621,-4.61730049982191,-4.458127237033,-8.59283299906427,-9.09041754102125,3.12216292350252,0.217531691527741,0,0.02,1,1,0.4401158871991,0.167784461768128,0.127963213107829,0.126428615748614,0.13770782217633,0
mif2h2,king2008,Dacca,-3792.91988791067,0.396285430371577,0.615048214528296,12.4910160877245,15.2825873436326,0.0419808805592808,-0.00484221565834212,-0.0139632871142511,7.36121805036303,-9.32536564461015,3.46323267869031,3.32326048618697,4.2132295869484,-2.85254157074446,-9.41836129132673,-9.22732532325089,-1.01038524166465,-8.95988447769049,-6.38850660340491,3.11527985246066,0.232067462963303,0,0.02,1,1,0.466937589639591,0.34567002430831,0.109826094995245,0.0504735615144304,0.0270927295424243,0
mif2h2,king2008,Dacca,-3757.31273919198,0.19675006915753,0.61530479364925,21.7885565232024,12.6090034081363,0.0700463289508821,-0.00310337483352256,1.45666555328526,5.8100262031992,-1.62127752258561,3.70345206214599,3.5761862310927,4.29863000208657,-0.114084723326888,-5.74174391217409,-2.71844703072186,-5.01311332273167,-5.75526184959053,-13.3307305638764,2.83349418494443,0.264983850780292,0,0.02,1,1,0.164476615709348,0.34577198150793,0.221985066250503,0.257631498434192,0.0101348380980268,0
mif2h2,king2008,Dacca,-3777.43200695612,0.306268110094231,0.615483573608928,16.7341600767636,4.42450472205403,0.0854261317896055,-0.00591685258746053,0.764966072976962,6.6541014327262,-5.16158703351131,3.59607598707183,3.43938288584453,4.1793113173427,-1.14201403133979,-6.57562852421677,-8.84853200577112,-2.45092050386926,-8.81178067224018,-5.3732217076483,2.9886961299744,0.252103837323962,0,0.02,1,1,0.733003100378722,0.144946729635907,0.0810153132518264,0.0384813890859171,0.00255346764762779,0
mif2h2,king2008,Dacca,-3778.47624614581,1.14211630898882,0.61701922820674,17.274233907604,6.53881989748982,0.0688323380382592,-0.0068277962482635,1.04071903709924,6.59722378232112,-5.58100381496143,3.94459376168723,3.32214882024016,4.30386683880428,-11.2490356361501,-7.82218035374333,-3.05730619342933,-4.6178182833176,-7.76919219076132,-5.49597415930022,3.00840591374096,0.247093233388647,0,0.02,1,1,0.639540055191292,0.255078380829757,0.0761839000531306,0.0135128148045869,0.0156848491212328,0
mif2h2,king2008,Dacca,-3769.84189028811,0.57823521344315,0.617260498868095,17.7538839978624,18.2415814609301,0.0708911255368077,-0.00478117514779934,0.531370267033066,6.48086107731208,-4.51330187106874,4.52597123634257,2.95823401152888,4.61306192680004,-1.30601862274235,-3.06555933717342,-2.52797420570303,-6.31503117074382,-6.40811264677099,-6.77226572496654,3.30832368220645,0.232403451197719,0,0.02,1,1,0.376936206099922,0.171940752551787,0.20923566189805,0.201720381417349,0.0401669980328921,0
mif2h2,king2008,Dacca,-3755.89808602165,0.798950427144356,0.619246162308587,21.3188238162304,61.2198068679005,0.0403956126548399,-0.00572888891506134,0.711001465383099,6.37889951462475,-3.28143785641329,4.26290968350461,3.35798772246827,4.54932577467739,-0.397788615591219,-3.23125021418867,-2.7978524810607,-3.10665101045554,-12.750736800775,-3.19554933555062,3.26858573219137,0.250235863281975,0,0.02,1,1,0.100754269084419,0.445202695585748,0.0375662642178634,0.359519405911246,0.0569573652007243,0
mif2h2,king2008,Dacca,-3777.06971844863,0.767873676692288,0.61578498005867,17.2511502555529,5.10293973005608,0.0761089371170946,-0.00431740282330995,0.758683012834145,6.86070279696842,-6.40474078066267,3.71678398842566,3.36779658654807,4.25202107067818,-4.11504444779913,-5.61078874712673,-4.70573902996446,-3.55095364788226,-8.39928606319927,-8.80774966271581,2.72687512634443,0.262403170097974,0,0.02,1,1,0.37469337600286,0.259606393597284,0.114920728958811,0.201917456922636,0.0488620445184083,0
mif2h2,king2008,Dacca,-3760.74233393248,1.07207706510772,0.619371596309874,17.0867435068335,9.19013354133999,0.0601798341944774,-0.00653294708999715,0.0783584903117714,6.99928280086801,-6.23461157544745,4.33081979028622,2.93736976219505,4.68731615384288,-1.77188283371285,-1.96846856762404,-4.35502129196984,-3.81890337738445,-8.19051296052818,-4.41776658145676,3.23149403396747,0.216535350075372,0,0.02,1,1,0.136439474305978,0.583699919382296,0.105749250815767,0.168362826614432,0.00574852888152773,0
mif2h2,king2008,Dacca,-3782.77851256309,0.229151487872173,0.618180202974213,15.88230285615,12.1984325198458,0.0486430381208117,-0.00481054558498552,0.817172238461667,6.66266455028907,-5.5580261079082,3.98294975631823,3.20424812356654,4.28500075966049,-7.00386946824664,-8.97394252885179,-3.98941361119676,-4.09015030759047,-6.77555171417538,-3.55306201799265,3.13200043247211,0.239459117412827,0,0.02,1,1,0.367902475480928,0.283822114472354,0.233202838762205,0.0767278511271787,0.0383447201573346,0
mif2h2,king2008,Dacca,-3770.27051186528,0.705984013285669,0.616548266145918,21.0603960956929,121.465834854249,0.0424550798865972,-0.006353011985972,1.40578078745271,5.94273635829179,-2.29892774024341,3.85169970316639,3.58324247046787,4.17440827184718,-0.693354808287594,-6.98393014149183,-2.66506404891479,-3.77406147945701,-8.98772115401191,-3.38110703033539,2.78314539295104,0.270500190706354,0,0.02,1,1,0.279123530926122,0.128041232769462,0.15766273349689,0.274997073559783,0.160175429247744,0
mif2h2,king2008,Dacca,-3775.43251337989,0.633780456582314,0.616059314608574,19.1205054284706,15.7104251818938,0.0610835860528508,-0.00481009516754506,1.5208026610265,6.00706839992073,-3.62923660736422,3.63077098400224,3.57166843398463,4.16680886420276,-6.9780627514707,-4.04989621831302,-2.737501246969,-4.97627859074675,-5.79485990612396,-9.28252053330266,3.2853153841451,0.206914189954247,0,0.02,1,1,0.337700592568438,0.224014804423653,0.0845421181228435,0.253305407934938,0.100437076950128,0
mif2h2,king2008,Dacca,-3778.65515342724,0.366863000588527,0.60928239941597,17.4770884334452,10.1644364862536,0.0822404726870496,-0.00590915288551596,1.23701456278728,6.03993929053476,-3.69998662642462,3.62998772580004,3.49314923672376,4.09676331737138,-3.00774973875279,-8.53649954768389,-4.64618647139166,-4.40616800483928,-7.27365390166512,-5.20801349167023,2.87661786202016,0.244850764355227,0,0.02,1,1,0.406356300060264,0.421581199722295,0.00191878158475174,0.0832807553885875,0.0868629632441013,0
mif2h2,king2008,Dacca,-3774.3950569779,0.627206659372589,0.610343842109044,26.9533101347755,15.403370085525,0.0691349156674036,-0.00239820688115715,2.43110365169223,5.36527485438748,-0.0985664438609387,3.73551984917837,3.74527308118409,4.23717445259466,-6.87247493932066,-8.20570140583718,-1.49340914938706,-5.53960053811572,-6.3721153416052,-6.01625253423365,3.24574406921641,0.246131447116264,0,0.02,1,1,0.384382505299334,0.255507878130636,0.059221479322305,0.226179985699333,0.0747081515483928,0
mif2h2,king2008,Dacca,-3754.83589991911,0.663923430346248,0.61179889175627,25.7891302228047,11.961330784696,0.0912151911721288,-0.00293187028687566,1.95910253995433,5.40659348176198,-0.285854338400618,3.986359736479,3.57503938852469,4.41524594075298,0.402417069869619,-5.34960848925956,-4.00915255388223,-4.32789920005218,-12.4036485926638,-13.1184233229046,3.04742545920569,0.225524617833525,0,0.02,1,1,0.217947515191413,0.265962479577249,0.067769005745792,0.37335379219315,0.0749672072923955,0
mif2h2,king2008,Dacca,-3775.36908136085,0.562699721288416,0.620392472677761,19.9346507714154,6.64416375113186,0.0727767582773,-0.00349585946563406,1.70566807445215,5.98366634442631,-3.21655948156358,3.89529928096815,3.51206913208117,4.17995341936894,-4.75066759869258,-7.88360134557768,-2.73083409083382,-4.06659239642249,-10.6442369159897,-11.6003996769696,2.95006270550011,0.281337764752728,0,0.02,1,1,0.243939683059645,0.558085388714159,0.0649163181017127,0.115968694328614,0.0170899157958695,0
mif2h2,king2008,Dacca,-3756.50730366829,1.0613192877173,0.620048590567377,17.4884929375425,11.3757682482781,0.0605283714295281,-0.00347397038311223,0.551441037470271,6.60356209865253,-5.38872321441623,4.31644888883722,3.17497897647587,4.4582256099822,-1.68395944437451,-2.94989532216148,-3.81550400657554,-3.78410539367294,-10.5089740460298,-8.26173077930918,3.07020112262544,0.246732279119881,0,0.02,1,1,0.28193523407862,0.21480827982101,0.0229603260447163,0.47971229878386,5.8386127179299e-4,0
mif2h2,king2008,Dacca,-3782.64891978878,0.715815403325125,0.620423160658942,16.6664134462016,12.535096880801,0.0513275262836135,-0.00534110934156527,0.971439004316056,6.5213975715969,-5.08551917637771,4.2338482452839,3.25210032255108,4.36453855100857,-10.0328735845995,-7.91292857528398,-1.5545436421988,-5.94618930358497,-9.0005618952172,-4.81256115560943,3.08634892599615,0.229872421436558,0,0.02,1,1,0.43649780297735,0.458975057267224,0.0301348774482623,0.0249131169141534,0.0494791453930095,0
mif2h2,king2008,Dacca,-3767.07584999377,0.604621172854195,0.621097284290526,19.6482830868179,8.76127029034042,0.0701420428266341,-0.00709875542793521,1.17440623201399,6.1076426096117,-4.49542768942565,4.19121138592397,3.37977197844328,4.22171318683036,-3.80388151965706,-0.374255434469832,-3.73885328343525,-4.28188087364233,-7.36745091148979,-2.65188185600933,3.32414015590022,0.236439885257759,0,0.02,1,1,0.408277984799036,0.39487247000271,0.0457249158542247,0.095479643141255,0.0556449862027746,0
mif2h2,king2008,Dacca,-3768.38705184329,1.09934103430751,0.614481924176216,17.0206847549096,8.87758565716089,0.0750915338222555,-0.0040633054476529,0.531682358118275,6.10353665535967,-4.3393148731836,3.52486560023397,3.39364795789279,4.24260488895147,-2.42411903816083,-0.732747343698325,-5.34816609450411,-4.01309660639948,-7.14971770263343,-9.56334105153225,3.08093159369838,0.2184106194929,0,0.02,1,1,0.474085729410494,0.163516013071704,0.130991940378491,0.157266964940834,0.0741393521984777,0
mif2h2,king2008,Dacca,-3779.33793627363,0.561682689179628,0.610781089266141,18.8057810761646,16.0715569903952,0.0567881556410677,-0.00246175349093549,1.65342044152542,5.71202734966586,-1.78746900087067,3.4993667597197202,3.59119090965295,4.02578255803791,-12.6440287789814,-4.82006021085983,-4.44108080996247,-3.53676692964687,-7.56818451831354,-6.75133456073309,3.06336835007864,0.235746182007108,0,0.02,1,1,0.212167949828765,0.454965985572258,0.105128636003553,0.156541041100179,0.0711963874952452,0
mif2h2,king2008,Dacca,-3807.35837639419,1.10867419591406,0.618093200193511,17.3843627699474,3.45441513530476,0.0926002300120652,-0.00673398160996713,0.959173818411981,5.55327283969995,-1.55977412213228,4.08010651763343,3.3598349215507,4.19176739104156,-3.93741079556208,0.467547405010731,-8.45542353926311,-11.1921918890371,-8.22980229675138,-2.82359787509937,3.16149926283011,0.238377568514167,0,0.02,1,1,0.409359793390705,0.23833889204167,0.00867813971710333,0.273420008549085,0.0702031663014363,0
mif2h2,king2008,Dacca,-3793.99054463882,2.52174831948139,0.73312279217773,15.3936944234505,59.0136111827051,0.0362514024690285,-0.00761258527372812,0.283764714487415,7.15097594802055,-7.11280493389445,3.29363041265281,3.47929152256235,4.19457491704317,-0.209050633281094,-3.74435352387573,-3.19540440502545,-3.61578740803846,-4.55373536170309,-8.49428993365459,3.33404022297196,0.244681569592106,0,0.02,1,1,0.40547379673885803,0.0731140868701316,0.240199811482421,0.278186741823104,0.00302556308548495,0
mif2h2,king2008,Dacca,-3762.01563353671,1.21634744913925,0.613036844531695,17.0107379170787,21.1209462723497,0.052893470693531,-0.00454073025921597,0.202416545186048,6.96671798943855,-5.54138834123982,4.20084420167809,3.24592478835913,4.42289222176985,-0.73917715730562,-6.01210613490524,-3.57663801158548,-3.62152731354509,-9.40851179512614,-6.41604061702881,3.04260453545145,0.223666198110268,0,0.02,1,1,0.47740942358928,0.21462105882818,0.122147289039529,0.120212111239195,0.0656101173038169,0
mif2h2,king2008,Dacca,-3759.531491095,0.498485762985594,0.612473608652751,19.1991682472051,19.3717805506126,0.0460915555632919,-0.00643677695131208,0.311918277040522,6.87468350205738,-4.80388954712283,4.41555197459324,3.0833676498873,4.80661905519242,-1.0222305174817,-4.07605016009848,-3.6401564654135,-2.93148119556099,-12.7061439310342,-3.26342620014449,2.92023239591856,0.266185926769626,0,0.02,1,1,0.427519470727291,0.342729821020009,0.0697367207399914,0.144766211524572,0.0152477759881373,0
mif2h2,king2008,Dacca,-3785.04469090947,2.44185016223133,0.62106113102701,16.8961488052717,4.2694495884207,0.0711082248542603,-0.00616142922165945,0.821375003189593,6.79659702182685,-5.54524770413782,4.10615797886063,3.25515826549938,4.32380644320964,-7.55245453481627,-10.3061168943249,-4.76362008195619,-3.0910937508833,-10.0388417543011,-7.25179964072275,2.90750831743886,0.255039782957669,0,0.02,1,1,0.642447168632868,0.130439955532582,0.146413639680428,0.0452788293769824,0.0354204067771388,0
mif2h2,king2008,Dacca,-3799.25266945549,1.25242575743066,0.612741074032254,15.6966380530893,5.16136626217436,0.0658404052969249,-0.00484855240076226,1.12519486647641,6.20227669897156,-3.92096999498241,3.49453000226265,3.54361430386691,3.97272032555646,-7.42727907230701,-13.958237878293,-7.45288843257605,-3.60529356131296,-6.49190840516146,-7.47156698864605,3.16767883569806,0.242794581655141,0,0.02,1,1,0.209638001922379,0.301855743746497,0.0537524390640291,0.188134668813708,0.246619146453387,0
mif2h2,king2008,Dacca,-3769.64879584135,0.693860175324539,0.610652617414792,21.0448061243664,5.33241961807026,0.10605970445442,-0.00305986885517514,1.676471574074,5.93380806835444,-2.73214011641859,4.09301517093059,3.50888655506443,4.18743770437303,-5.25082389625227,-5.371477585475,-2.93633859351787,-5.88964255709008,-7.2654789930590304,-12.866357643230799,3.06255981651143,0.258934693672745,0,0.02,1,1,0.132823700992427,0.229267653303788,0.116781790649648,0.400291087937274,0.120835767116862,0
mif2h2,king2008,Dacca,-3789.92435807536,0.764645912372683,0.61911060737239,15.8206527566418,7.22695004986068,0.0639532529412236,-0.00299313842247755,0.534780982592513,6.98699046190395,-7.25362767032278,4.82358721751579,2.85130556666378,4.42447531578361,-8.80975817645669,-6.48526896424364,-2.59726230245316,-5.64723765917695,-8.79049521052875,-3.32311452373025,2.87241216768687,0.269281030493834,0,0.02,1,1,0.469209261188582,0.149352531281983,0.145081749741481,0.142885934670536,0.0934705231174175,0
mif2h2,king2008,Dacca,-3768.92899844415,0.493702045109018,0.617523912257618,19.7662088892847,7.58608592859921,0.0715434648470112,-0.00267322788517128,0.726718540880957,6.52080086400111,-3.64188134444827,4.2610392262031,3.26384177807368,4.52318650393881,-1.2636356829714,-6.44633543966509,-5.51612922306852,-2.69463609251256,-12.816948088398,-5.80129997083038,2.81914087826603,0.276761636707343,0,0.02,1,1,0.365796507974088,0.303812617292209,0.0739210851470781,0.16985516828541,0.0866146213012151,0
mif2h2,king2008,Dacca,-3789.17389998378,0.92941164083125,0.612390828596221,19.0444205911232,30.7828121718942,0.0426708511751595,-0.00403533069908723,1.96643980671115,5.30395254532407,-0.627678563916613,3.27984775940028,3.80801077703121,3.97814082997883,-5.48054811719033,-12.4834949293426,-3.71379829002667,-4.04617385101121,-6.91123923849072,-5.82973638357697,3.2106391396993,0.228060159977863,0,0.02,1,1,0.151501707699809,0.427168273061477,0.131795100536665,0.259677157789719,0.0298577609123311,0
mif2h2,king2008,Dacca,-3788.92235235606,0.773430721975527,0.616531661616431,15.9045482125361,17.7741284539345,0.0405986241103576,-0.00495764691961229,1.02161556393658,6.68569721854719,-6.05768248872706,3.17348315563842,3.71266910404857,4.07067910729874,-7.33105766459442,-2.68215358164356,-6.01447574838392,-1.67607208657855,-9.11901986318141,-11.6459959935112,2.96038038400106,0.264775690912851,0,0.02,1,1,0.420195383910803,0.441604408186637,0.0143628405792575,0.117429983969422,0.00640738335387969,0
mif2h2,king2008,Dacca,-3789.83025790089,0.49437528829019,0.622706706590123,15.48542800786,4.50581413147567,0.0847933471976367,-0.00505289071415189,0.340549473690892,7.22956387957286,-7.62236475494323,4.66406790511677,2.96090678494246,4.52895160556089,-14.2084547415963,-5.76571078895443,-2.72503523164831,-5.91726377305352,-9.66125692190549,-4.92350438031427,2.89707077663319,0.2535944977468,0,0.02,1,1,0.562993178352515,0.144155086572779,0.0797441746553452,0.171259374606148,0.0418481858132129,0
mif2h2,king2008,Dacca,-3780.60596673061,1.39164548631951,0.62023278315862,18.4875354317545,39.6437759030749,0.0398327663356475,-0.00348654625019567,1.53778321265776,5.79619564695447,-2.31198836087051,3.38763559819619,3.60968411969624,4.0683136868934,-7.48617165662329,-3.35408376849687,-6.55923681877738,-1.28084248849513,-11.9591767443453,-3.70786011154708,2.94075299388868,0.225964838200817,0,0.02,1,1,0.14667090165247,0.441608424978154,0.147889865512096,0.151188419028341,0.11264238882894,0
mif2h2,king2008,Dacca,-3791.10573642185,0.742905305446087,0.618853324453036,14.3073972507065,23.7862063439941,0.0340685685390821,-0.00528308130970266,-0.0747754331982238,7.70950471509916,-9.25661200847914,3.86590864573517,3.06321207578022,4.50435528552017,-6.93739786260775,-11.4739546225032,-4.07862148034037,-3.06887039647743,-6.72136284317798,-6.31246280364239,2.9798705663677,0.259071084971741,0,0.02,1,1,0.254417841608809,0.538644221068098,0.166800033589704,0.0281519093795663,0.0119859943538226,0
mif2h2,king2008,Dacca,-3786.56287463448,0.527577419429473,0.617665931383769,18.3617545553002,3.99462525294171,0.0883170137419533,-0.00486816504546059,1.66696172180509,6.02546715125509,-3.49025523135632,3.64886961836708,3.54221533847047,4.10795160056973,-5.295382040674,-11.2668445857395,-4.83583660567697,-4.04750578633928,-6.98447780775392,-8.5623360106976,2.89465763247165,0.291860814722008,0,0.02,1,1,0.705751176919462,0.123247321635759,0.0257870888604926,0.08257279080036,0.0626416217839262,0
mif2h2,king2008,Dacca,-3772.1951263946,1.44110863685164,0.614915316502253,20.562307069459,10.569669298156,0.0619197766880916,-0.00541356000108023,1.59175554570056,5.73670284327441,-2.54707115492723,3.57849423849844,3.53137227342918,4.39242369430467,-4.55770904492789,-0.692749857219893,-3.06319608405775,-4.66655065420301,-5.50855126579344,-7.7523166109397,3.30001401895261,0.237165448315019,0,0.02,1,1,0.32306769083215,0.253852944279731,0.121688897743646,0.254999168208296,0.0463912989361771,0
mif2h2,king2008,Dacca,-3761.75701578946,1.1013209998789,0.618401889801025,20.53520902341,4.88002502505854,0.107183873785151,-0.00449294055903438,0.890249334806494,6.38185755324922,-3.66239221107121,3.8993641209602,3.52524202281651,4.25977550404455,-1.87997201128208,-4.20291900846042,-3.1194735015879,-5.3702051489366,-9.01204865812403,-4.50269107757656,3.00979440070233,0.26115371274375,0,0.02,1,1,0.413769975383392,0.418978280200675,0.0107898735415509,0.0844862617507503,0.0719756091236321,0
mif2h2,king2008,Dacca,-3757.8250357041,0.585333768667221,0.618964461684227,19.3361057783498,4.42751553866985,0.0958422816722596,-0.00546304035926526,1.01352242598967,6.0496203079782,-2.92383864843521,4.06041311554365,3.48968239005414,4.24486236177357,-2.12756294009418,-2.56608286185489,-4.79461244183487,-3.77896681450452,-12.9692398014447,-4.91035811113622,2.95979703338114,0.262655796338333,0,0.02,1,1,0.281960165676424,0.211820693029746,0.0632323552969705,0.39110560041366,0.0518811855831987,0
mif2h2,king2008,Dacca,-3784.3813762379,2.17829558815451,0.617081224388546,13.1315775905394,4.84399771315761,0.0919977447076905,-0.0063122915391303,0.0686455022520021,6.7985350376814,-7.87913851967943,3.80416299193082,3.20648681379413,4.13131285851313,-4.06415056683737,0.26079015004016,-9.39056752383943,-2.95866928378009,-9.45660996225896,-5.11763496915761,3.00278222117789,0.208111973871124,0,0.02,1,1,0.162692862016076,0.251204903950733,0.138195559897523,0.403591970302491,0.0443147038331766,0
mif2h2,king2008,Dacca,-3782.4613456659,0.950574922686736,0.61720337483618,19.5140502546735,5.48277843921906,0.0880505079048264,-0.00572625260188766,2.00325216414889,5.57082385735878,-1.58576548932087,3.44381099933097,3.74709716215769,3.93847389019618,-9.9552745981254,-12.1158725102197,-5.37116415273456,-3.06772488263427,-11.181124862393,-12.048094100889,2.82992609563325,0.238794513389586,0,0.02,1,1,0.371132563572525,0.202687191290074,0.146847020814051,0.224569247502881,0.0547639768204693,0
mif2h2,king2008,Dacca,-3790.28935337946,0.284062574042747,0.612232941521539,17.0277702101535,5.1065589574756,0.101566175706054,-0.00456285679773402,1.28162183693227,6.05496867059859,-3.26710263382496,3.96710080038448,3.23085031522973,4.23373359105623,-3.10773462365656,-6.19352649844094,-8.11636986841455,-4.11258209799008,-7.64033519027636,-7.02160334431293,2.99204091338926,0.217585816521735,0,0.02,1,1,0.427358144889596,0.196627659829776,0.0310978936968818,0.229731977837928,0.115184323745819,0
mif2h2,king2008,Dacca,-3756.07070804755,0.648887767548355,0.618690613839361,19.9387599445767,17.0106726639453,0.0592319454472472,-0.00558834890176322,0.656975296526256,6.14762118974398,-2.88769939374008,4.17331815002219,3.44918318039087,4.48990095577805,-1.80680331781246,-1.96183452435165,-2.94020815505007,-4.57396036076185,-9.31009079019203,-4.01761984564083,3.51917332658279,0.203221625054545,0,0.02,1,1,0.181104153766042,0.270021546060914,0.276873433259897,0.192610438067921,0.0793904288452257,0
mif2h2,king2008,Dacca,-3785.26935400207,0.515618960275886,0.619670774274402,16.9455073688632,5.99510682175374,0.0771452603542493,-0.00391801247901008,0.514232012424636,6.32226965885818,-3.7405273974337,4.42581434736644,3.03134395956415,4.49164238445998,-0.950254693223989,-3.33562000637713,-2.32904138951898,-8.96964996558071,-9.55885440963454,-7.84457799641444,3.23459876948507,0.23679955130826,0,0.02,1,1,0.621967806259692,0.184542287910418,0.152946809161556,0.00966837193031984,0.0308747247380134,0
mif2h2,king2008,Dacca,-3798.19642980545,0.263104538057581,0.622605154779222,17.232772313918,5.21498989845816,0.074477617656408,-0.00665456654644713,1.09056214159191,6.738305298233,-5.51798530800988,3.62477158865396,3.42416958107171,4.31197814090016,-10.6332080802391,-11.010029622295,-6.38975064635193,-2.59508595036202,-8.53523849469951,-10.0342541409588,2.76468218972613,0.273330574797675,0,0.02,1,1,0.253248534310557,0.592705531546571,0.0398661991320365,0.0983243247326534,0.0158554102781822,0
mif2h2,king2008,Dacca,-3782.47627654036,0.853269382250066,0.612809111144808,17.4888171639818,4.80486494425946,0.0846697821104629,-0.00442454350228113,0.638086293673624,7.10976400500504,-7.3394849459718,4.48835223272097,2.99645833542674,4.53939008961122,-9.36402370893242,-6.65835199632686,-2.93986401860628,-5.22367156486434,-8.23261605974747,-8.3623684313374,2.7367090139332,0.249708522557535,0,0.02,1,1,0.412757443831407,0.167470676835297,0.147472330327155,0.232658267272853,0.0396412817332889,0
