## Data on COVID-19 cases by variant in several countries.
## Accessed on 2024-01-22 from
## https://ourworldindata.org/grapher/covid-variants-area?time=earliest..2023-12-04&facet=none&country=~USA
Entity,Code,Day,Alpha,Beta,Gamma,Delta,Omicron (BA.2),Omicron (BA.1),Omicron (BA.5),Omicron (BA.4),Omicron (BA.2.12.1),Omicron (BA.2.75),Omicron (BQ.1),Omicron (XBB),Omicron (XBB.1.5),Omicron (XBB.1.16),Omicron (CH.1.1),Omicron (XBB.1.9),Omicron (XBB.2.3),Omicron (EG.5.1),Recombinant,non_who
Russia,RUS,2023-02-13,0,0,0,0,11,0,136,0,0,40,32,418,64,0,92,199,0,0,6,0
Russia,RUS,2023-02-27,0,0,0,0,5,0,36,0,0,27,16,169,33,0,17,149,0,0,0,0
Russia,RUS,2023-03-13,0,0,0,0,1,0,16,0,0,4,11,126,69,0,10,192,0,0,0,0
Russia,RUS,2023-03-27,0,0,0,0,3,0,12,0,0,2,1,143,116,1,9,313,4,0,0,0
Russia,RUS,2023-04-10,0,0,0,0,0,0,6,0,0,5,0,81,67,2,4,253,5,0,0,0
Russia,RUS,2023-04-24,0,0,0,0,0,0,4,0,0,3,1,57,92,1,4,306,5,0,2,0
Russia,RUS,2023-05-08,0,0,0,0,0,0,2,0,0,0,3,39,48,3,3,232,12,0,4,0
Russia,RUS,2023-05-22,0,0,0,0,0,0,1,0,0,1,0,9,23,6,0,138,7,0,1,0
Russia,RUS,2023-06-05,0,0,0,0,0,0,0,0,0,0,0,9,21,13,0,96,13,1,0,0
Russia,RUS,2023-09-11,0,0,0,0,0,0,0,0,0,0,0,1,5,66,0,53,29,30,1,0
Russia,RUS,2023-09-25,0,0,0,0,0,0,0,0,0,0,0,0,18,101,0,107,42,44,1,0
Russia,RUS,2023-10-09,0,0,0,0,1,0,1,0,0,0,0,1,33,283,0,213,81,93,2,0
Russia,RUS,2023-10-23,0,0,0,0,6,0,0,0,0,0,0,1,29,316,0,215,81,107,4,0
Russia,RUS,2023-11-06,0,0,0,0,0,0,0,0,0,0,0,0,14,236,0,116,38,38,2,0
Saudi Arabia,SAU,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
Saudi Arabia,SAU,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
Senegal,SEN,2020-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Senegal,SEN,2021-01-04,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
Senegal,SEN,2021-01-18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
Senegal,SEN,2021-03-15,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
Senegal,SEN,2021-04-26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
Senegal,SEN,2021-07-05,2,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Senegal,SEN,2021-07-19,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Senegal,SEN,2021-08-02,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Senegal,SEN,2021-08-16,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Senegal,SEN,2022-01-03,0,0,0,7,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,SEN,2022-01-17,0,0,0,0,4,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,SRB,2022-05-09,0,0,0,0,95,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Serbia,SRB,2022-05-23,0,0,0,0,104,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Serbia,SRB,2022-06-20,0,0,0,0,71,9,17,4,8,0,0,0,0,0,0,0,0,0,0,0
Serbia,SRB,2022-07-18,0,0,0,0,9,0,192,6,7,0,0,0,0,0,0,0,0,0,1,0
Serbia,SRB,2022-09-26,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,SRB,2022-11-21,0,0,0,0,0,0,107,0,0,1,7,1,0,0,0,0,0,0,1,0
Seychelles,SYC,2022-01-03,0,0,0,50,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seychelles,SYC,2022-01-17,0,0,0,7,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
Singapore,SGP,2021-04-12,37,91,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Singapore,SGP,2021-04-26,27,31,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Singapore,SGP,2021-05-10,14,12,1,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Singapore,SGP,2021-05-24,3,10,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Singapore,SGP,2021-06-07,2,6,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Singapore,SGP,2021-06-21,2,2,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Singapore,SGP,2021-07-05,0,2,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Singapore,SGP,2021-07-19,2,1,0,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Singapore,SGP,2021-08-02,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-08-16,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-08-30,0,0,0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Singapore,SGP,2021-09-13,0,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-09-27,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-10-11,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-10-25,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-11-08,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-11-22,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-12-06,0,0,0,402,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2021-12-20,0,0,0,324,2,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-01-03,0,0,0,258,6,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-01-17,0,0,0,79,192,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-01-31,0,0,0,11,273,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-02-14,0,0,0,1,186,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-02-28,0,0,0,0,354,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-03-14,0,0,0,0,509,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-03-28,0,0,0,0,434,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Singapore,SGP,2022-04-11,0,0,0,0,536,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Singapore,SGP,2022-04-25,0,0,0,0,555,2,0,1,5,0,0,0,0,0,0,0,0,0,1,0
Singapore,SGP,2022-05-09,0,0,0,0,508,12,0,2,12,0,0,0,0,0,0,0,0,0,3,0
Singapore,SGP,2022-05-23,0,0,0,0,617,0,22,9,28,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-06-06,0,0,0,0,456,0,123,28,46,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-06-20,0,0,0,0,309,0,385,65,33,0,0,0,0,0,0,0,0,0,1,0
Singapore,SGP,2022-07-04,0,0,0,0,250,0,591,49,25,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-07-18,0,0,0,0,265,0,368,16,38,12,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-08-01,0,0,0,0,297,0,478,9,50,46,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,2022-08-15,0,0,0,0,99,0,481,8,15,52,0,0,0,0,0,0,0,0,1,0
Singapore,SGP,2022-08-29,0,0,0,0,41,0,554,7,1,97,0,0,0,0,0,0,0,0,1,0
Singapore,SGP,2022-09-12,0,0,0,0,36,0,399,7,1,189,0,4,0,0,0,0,0,0,1,0
Singapore,SGP,2022-09-26,0,0,0,0,37,0,268,3,0,292,0,62,0,0,0,0,0,0,2,0
Singapore,SGP,2022-10-10,0,0,0,0,12,0,198,2,0,153,3,377,0,0,0,0,0,0,4,0
Singapore,SGP,2022-10-24,0,0,0,0,11,0,178,4,0,66,19,448,0,0,0,0,0,0,3,0
Singapore,SGP,2022-11-07,0,0,0,0,4,0,228,1,0,64,81,304,0,0,2,1,0,0,3,0
Singapore,SGP,2022-11-21,0,0,0,0,10,0,144,2,0,73,143,295,0,0,11,0,0,0,4,0
Singapore,SGP,2022-12-05,0,0,0,0,3,0,101,1,0,62,149,203,1,0,16,6,0,0,3,0
Singapore,SGP,2022-12-19,0,0,0,0,9,0,113,1,0,95,200,222,4,0,21,5,0,0,13,0
Singapore,SGP,2023-01-02,0,0,0,0,22,0,156,1,0,100,206,158,10,0,28,11,0,0,20,0
Singapore,SGP,2023-01-16,0,0,0,0,31,0,73,0,0,111,140,112,19,0,61,17,0,0,23,0
Singapore,SGP,2023-01-30,0,0,0,0,25,0,23,0,0,63,47,59,27,0,54,17,0,0,35,0
Singapore,SGP,2023-02-13,0,0,0,0,28,0,10,0,0,79,49,61,71,0,85,56,13,0,54,0
Singapore,SGP,2023-02-27,0,0,0,0,11,0,6,0,0,44,45,29,104,10,40,78,16,0,47,0
Singapore,SGP,2023-03-13,0,0,0,0,2,0,1,0,0,28,23,21,182,15,45,140,58,0,34,0
Singapore,SGP,2023-03-27,0,0,0,0,2,0,3,0,0,32,8,18,327,131,54,200,142,0,34,0
Singapore,SGP,2023-04-10,0,0,0,0,2,0,2,0,0,5,4,19,243,188,34,198,259,0,26,0
Singapore,SGP,2023-04-24,0,0,0,0,1,0,1,0,0,8,3,12,196,187,14,187,227,0,37,0
Singapore,SGP,2023-05-08,0,0,0,0,2,0,1,0,0,2,0,24,112,204,6,92,177,0,19,0
Singapore,SGP,2023-05-22,0,0,0,0,2,0,0,0,0,4,0,9,99,286,4,167,210,3,18,0
Singapore,SGP,2023-06-05,0,0,0,0,0,0,0,0,0,6,0,4,117,279,3,156,203,7,11,0
Singapore,SGP,2023-06-19,0,0,0,0,0,0,0,0,0,3,0,3,86,250,3,114,150,19,4,0
Singapore,SGP,2023-07-03,0,0,0,0,1,0,0,0,0,2,0,1,45,189,2,71,121,37,2,0
Singapore,SGP,2023-07-17,0,0,0,0,0,0,0,0,0,1,0,1,30,136,2,61,94,53,2,0
Singapore,SGP,2023-07-31,0,0,0,0,0,0,0,0,0,0,0,0,20,77,4,52,72,63,0,0
Singapore,SGP,2023-08-14,0,0,0,0,0,0,0,0,0,0,0,0,22,48,1,38,72,75,2,0
Singapore,SGP,2023-08-28,0,0,0,0,0,0,0,0,0,0,0,0,19,40,0,67,62,121,2,0
Singapore,SGP,2023-09-11,0,0,0,0,0,0,0,0,0,0,0,0,23,42,3,58,52,265,3,0
Singapore,SGP,2023-09-25,0,0,0,0,0,0,0,0,0,0,0,0,18,29,2,35,26,347,6,0
Singapore,SGP,2023-10-09,0,0,0,0,1,0,0,0,0,0,0,0,21,32,2,65,34,608,8,0
Singapore,SGP,2023-10-23,0,0,0,0,10,0,0,0,0,0,0,0,11,13,1,51,30,710,5,0
Singapore,SGP,2023-11-06,0,0,0,0,32,0,0,0,0,0,0,0,16,11,2,28,13,703,11,0
Singapore,SGP,2023-11-20,0,0,0,0,120,0,0,0,0,0,0,0,6,5,0,12,11,580,12,0
Singapore,SGP,2023-12-04,0,0,0,0,533,0,0,0,0,0,0,0,7,0,1,3,14,314,5,0
Singapore,SGP,2023-12-18,0,0,0,0,158,0,0,0,0,0,0,0,0,1,0,1,6,96,3,0
Sint Maarten (Dutch part),SXM,2021-08-02,19,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-08-30,29,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-09-13,4,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten (Dutch part),SXM,2021-09-27,1,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten (Dutch part),SXM,2022-01-03,0,0,0,5,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-01-04,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Slovakia,SVK,2021-02-15,87,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
Slovakia,SVK,2021-03-01,88,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Slovakia,SVK,2021-03-15,495,8,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Slovakia,SVK,2021-03-29,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Slovakia,SVK,2021-04-12,632,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Slovakia,SVK,2021-04-26,383,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Slovakia,SVK,2021-05-10,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-05-24,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slovakia,SVK,2021-06-07,558,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Slovakia,SVK,2021-06-21,344,2,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Slovakia,SVK,2021-07-05,136,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Slovakia,SVK,2021-07-19,45,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Slovakia,SVK,2021-08-02,6,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-08-16,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-08-30,1,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-09-13,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-09-27,0,0,0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-10-11,0,0,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-10-25,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-11-08,0,0,0,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-11-22,0,0,0,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-12-06,0,0,0,1494,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2021-12-20,0,0,0,721,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2022-01-03,0,0,0,483,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2022-01-17,0,0,0,493,7,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2022-01-31,0,0,0,180,89,2130,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slovakia,SVK,2022-02-14,0,0,0,30,268,1510,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Slovakia,SVK,2022-02-28,0,0,0,5,950,1753,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2022-03-14,0,0,0,2,1230,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2022-03-28,0,0,0,0,2004,322,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Slovakia,SVK,2022-04-11,0,0,0,0,1870,99,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Slovakia,SVK,2022-04-25,0,0,0,0,1246,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Slovakia,SVK,2022-05-09,0,0,0,0,944,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Slovakia,SVK,2022-05-23,0,0,0,0,430,4,10,6,7,0,0,0,0,0,0,0,0,0,1,0
Slovakia,SVK,2022-06-06,0,0,0,0,191,0,23,6,17,0,0,0,0,0,0,0,0,0,2,0
Slovakia,SVK,2022-06-20,0,0,0,0,99,1,99,12,23,0,0,0,0,0,0,0,0,0,5,0
Slovakia,SVK,2022-07-04,0,0,0,0,108,0,430,25,31,1,0,0,0,0,0,0,0,0,2,0
Slovakia,SVK,2022-07-18,0,0,0,0,42,0,852,23,23,0,0,0,0,0,0,0,0,0,19,0
Slovakia,SVK,2022-08-01,0,0,0,0,20,0,1351,35,9,0,0,0,0,0,0,0,0,0,18,0
Slovakia,SVK,2022-08-15,0,0,0,0,10,0,924,19,3,1,0,0,0,0,0,0,0,0,17,0
Slovakia,SVK,2022-08-29,0,0,0,0,1,0,735,14,1,1,0,0,0,0,0,0,0,0,6,0
Slovakia,SVK,2022-09-12,0,0,0,0,0,0,404,7,0,0,2,0,0,0,0,0,0,0,3,0
Slovakia,SVK,2022-09-26,0,0,0,0,0,0,453,6,2,2,2,0,0,0,0,0,0,0,5,0
Slovakia,SVK,2022-10-10,0,0,0,0,0,0,452,3,0,0,2,0,0,0,0,0,0,0,1,0
Slovakia,SVK,2022-10-24,0,0,0,0,1,0,272,3,0,3,7,0,0,0,0,0,0,0,0,0
Slovakia,SVK,2022-11-07,0,0,0,0,1,0,206,1,0,9,16,1,0,0,0,0,0,0,0,0
Slovakia,SVK,2022-11-21,0,0,0,0,0,0,123,0,0,6,27,1,0,0,0,0,0,0,0,0
Slovakia,SVK,2023-02-13,0,0,0,0,0,0,28,0,0,27,64,4,15,0,8,2,0,0,9,0
Slovakia,SVK,2023-02-27,0,0,0,0,0,0,15,0,0,16,31,2,32,0,4,1,0,0,13,0
Slovakia,SVK,2023-03-13,0,0,0,0,0,0,13,0,0,18,40,4,81,0,9,3,0,0,15,0
Slovakia,SVK,2023-03-27,0,0,0,0,0,0,2,0,0,14,13,2,58,0,2,6,0,0,4,0
Slovenia,SVN,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
Slovenia,SVN,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
Slovenia,SVN,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
Slovenia,SVN,2020-10-26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
Slovenia,SVN,2020-11-09,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900
Slovenia,SVN,2020-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
Slovenia,SVN,2020-12-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969
Slovenia,SVN,2020-12-21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878
Slovenia,SVN,2021-01-04,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443
Slovenia,SVN,2021-01-18,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820
Slovenia,SVN,2021-02-01,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044
Slovenia,SVN,2021-02-15,63,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248
Slovenia,SVN,2021-03-01,162,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274
Slovenia,SVN,2021-03-15,387,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736
Slovenia,SVN,2021-03-29,1090,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610
Slovenia,SVN,2021-04-12,1299,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306
Slovenia,SVN,2021-04-26,1757,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Slovenia,SVN,2021-05-10,1326,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
Slovenia,SVN,2021-05-24,965,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Slovenia,SVN,2021-06-07,653,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Slovenia,SVN,2021-06-21,378,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Slovenia,SVN,2021-07-05,181,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Slovenia,SVN,2021-07-19,26,0,2,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Slovenia,SVN,2021-08-02,6,0,0,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slovenia,SVN,2021-08-16,6,0,0,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slovenia,SVN,2021-08-30,1,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Slovenia,SVN,2021-09-13,0,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2021-09-27,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slovenia,SVN,2021-10-11,1,0,0,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Slovenia,SVN,2021-10-25,0,0,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2021-11-08,0,0,0,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2021-11-22,0,0,0,2487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2021-12-06,0,0,0,2435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2021-12-20,4,0,0,1818,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,41
Slovenia,SVN,2022-01-03,0,0,0,1396,0,2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2022-01-17,0,0,0,454,9,3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2022-01-31,0,0,0,35,55,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2022-02-14,0,0,0,6,173,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2022-02-28,0,0,0,3,333,1661,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Slovenia,SVN,2022-03-14,0,0,0,2,592,975,1,0,0,0,0,0,0,0,0,0,0,0,6,0
Slovenia,SVN,2022-03-28,0,0,0,0,1068,643,0,0,0,0,0,0,0,0,0,0,0,0,22,2
Slovenia,SVN,2022-04-11,0,0,0,0,1172,297,0,0,0,0,0,0,0,0,0,0,0,0,34,0
Slovenia,SVN,2022-04-25,0,0,0,0,856,66,0,0,0,0,0,0,0,0,0,0,0,0,35,0
Slovenia,SVN,2022-05-09,0,0,0,0,486,13,1,0,1,0,0,0,0,0,0,0,0,0,14,0
Slovenia,SVN,2022-05-23,0,0,0,0,323,6,6,1,6,0,0,0,0,0,0,0,0,0,13,0
Slovenia,SVN,2022-06-06,0,0,0,0,163,2,39,6,13,0,0,0,0,0,0,0,0,0,6,0
Slovenia,SVN,2022-06-20,0,0,0,0,121,4,115,20,17,0,0,0,0,0,0,0,0,0,1,0
Slovenia,SVN,2022-07-04,0,0,0,0,77,0,433,41,24,0,0,0,0,0,0,0,0,0,8,0
Slovenia,SVN,2022-07-18,0,0,0,0,36,1,830,41,8,1,0,0,0,0,0,0,0,0,9,0
Slovenia,SVN,2022-08-01,0,0,0,0,17,0,892,33,10,0,0,0,0,0,0,0,0,0,3,0
Slovenia,SVN,2022-08-15,0,0,0,0,6,0,650,16,2,2,0,0,0,0,0,0,0,0,4,0
Slovenia,SVN,2022-08-29,0,0,0,0,0,0,579,11,0,3,0,0,0,0,0,0,0,0,5,0
Slovenia,SVN,2022-09-12,0,0,0,0,0,0,672,10,2,1,3,0,0,0,0,0,0,0,1,0
Slovenia,SVN,2022-09-26,0,0,0,0,0,0,930,17,0,3,0,0,0,0,0,0,0,0,1,0
Slovenia,SVN,2022-10-10,0,0,0,0,7,0,1039,15,0,1,1,0,0,0,0,0,0,0,0,0
Slovenia,SVN,2022-10-24,0,0,0,0,6,0,911,19,0,14,25,1,0,0,0,0,0,0,1,0
Slovenia,SVN,2022-11-07,0,0,0,0,6,0,469,2,0,8,59,3,0,0,2,0,0,0,1,0
Slovenia,SVN,2022-11-21,0,0,0,0,29,0,383,1,0,15,63,4,0,0,2,0,0,0,2,0
Slovenia,SVN,2022-12-05,0,0,0,0,30,0,395,2,0,18,222,16,0,0,2,0,0,0,2,0
Slovenia,SVN,2022-12-19,0,0,0,0,32,0,497,1,0,29,510,13,1,0,18,0,0,0,24,0
Slovenia,SVN,2023-01-02,0,0,0,0,42,0,219,1,0,33,474,8,1,0,25,0,0,0,30,0
Slovenia,SVN,2023-01-16,0,0,0,0,12,0,95,0,0,40,252,7,32,0,17,2,0,0,34,0
Slovenia,SVN,2023-01-30,0,0,0,0,0,0,27,0,0,14,117,5,12,0,14,1,0,0,12,0
Slovenia,SVN,2023-02-13,0,0,0,0,2,0,23,0,0,42,104,2,24,0,24,2,0,0,12,0
Slovenia,SVN,2023-02-27,0,0,0,0,0,0,18,0,0,11,79,1,47,0,18,26,0,0,18,0
Slovenia,SVN,2023-03-13,0,0,0,0,0,0,7,0,0,24,67,2,95,0,15,26,0,0,22,0
Slovenia,SVN,2023-03-27,0,0,0,0,0,0,8,0,0,22,59,2,149,1,31,57,1,0,23,0
Slovenia,SVN,2023-04-10,0,0,0,0,0,0,2,0,0,5,32,4,127,1,29,80,1,0,8,0
Slovenia,SVN,2023-04-24,0,0,0,0,0,0,1,0,0,4,26,1,69,2,22,111,1,0,3,1
Slovenia,SVN,2023-05-08,0,0,0,0,0,0,0,0,0,0,10,0,53,5,19,68,1,0,1,0
Slovenia,SVN,2023-05-22,0,0,0,0,0,0,1,0,0,1,4,0,36,17,1,69,1,0,0,0
Slovenia,SVN,2023-06-05,0,0,0,0,0,0,0,0,0,0,2,1,34,21,1,55,5,0,0,0
Slovenia,SVN,2023-09-25,0,0,0,0,0,0,0,0,0,0,0,0,16,29,4,35,17,53,2,0
Slovenia,SVN,2023-10-09,0,0,0,0,3,0,0,0,0,0,0,3,18,26,2,44,22,60,0,0
Slovenia,SVN,2023-10-23,0,0,0,0,1,0,0,0,0,0,0,1,13,34,1,54,18,65,3,0
Slovenia,SVN,2023-11-06,0,0,0,0,3,0,0,0,0,0,0,0,14,28,1,50,9,47,2,0
Slovenia,SVN,2023-11-20,0,0,0,0,5,0,0,0,0,0,0,0,14,34,0,17,10,53,9,0
